color,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,genres,cast_total_facebook_likes,facenumber_in_poster,plot_keywords,language,country,content_rating,budget,title_year,actor_2_facebook_likes,aspect_ratio,movie_facebook_likes
'Color', '130', '92', '177', '244', 'Action|Adventure|Thriller', '1164', '1', 'domino|fiery redhead|nassau|official james bond series|underwater battle', 'English', 'UK', 'Approved', '9000000', '1965', '189', '2.35', '0'
'Color', '123', '473', '685', '890', 'Action|Crime|Drama|Romance|Thriller', '3661', '4', 'bank|black comedy|main characters killed off|money|robbery', 'English', 'USA', 'R', '9000000', '1996', '851', '2.35', '0'
'Color', '120', '92', '862', '1000', 'Comedy|Drama', '5420', '6', 'african american|bachelor party|brooklyn bridge|family relationships|stripper', 'English', 'USA', 'R', '9000000', '1999', '886', '1.85', '0'
'Color', '87', '85', '118', '311', 'Fantasy|Horror', '760', '0', 'birthday|doll|murder|serial killer|voodoo', 'English', 'USA', 'R', '9000000', '1988', '189', '1.85', '0'
'Color', '123', '909', '184', '909', 'Documentary|Drama', '1633', '1', 'canada|cuba|france|guantanamo|hmo', 'English', 'USA', 'PG-13', '9000000', '2007', '203', '1.85', '0'
'Color', '103', '65', '908', '2000', 'Action|Horror|Sci-Fi|Thriller', '6807', '0', 'held at gunpoint|machete|masked man|sequel|violence', 'English', 'USA', 'R', '9000000', '2014', '971', '2.35', '15000'
'Color', '91', '0', '407', '3000', 'Comedy|Drama|Romance', '4409', '1', 'artist|cake|college|new york city|student', 'English', 'USA', 'PG-13', '9000000', '2000', '683', '1.85', '580'
'Color', '88', '8', '587', '982', 'Adventure|Comedy', '3114', '2', 'marijuana|police|road trip|stoner|white castle', 'English', 'USA', 'R', '9000000', '2004', '729', '1.85', '0'
'Color', '126', '37', '883', '12000', 'Drama|Thriller', '25660', '0', 'bridge|governor|political thriller|president|vice president', 'English', 'USA', 'R', '20000000', '2000', '10000', '1.85', '1000'
'Color', '120', '46', '701', '14000', 'Crime|Drama|Thriller', '17336', '3', 'career|casino|judge|stock|stock broker', 'English', 'USA', 'R', '8000000', '2000', '826', '1.85', '0'
'Color', '94', '17', '179', '607', 'Horror', '1611', '0', 'attic|christmas|house|incest|sorority', 'English', 'USA', 'R', '9000000', '2006', '318', '2.35', '0'
'Color', '137', '0', '130', '591', 'Action|Biography|Drama|History|Romance|War', '1341', '1', 'battle|battle of agincourt|king|shakespeare play|sword and shield', 'English', 'UK', 'PG-13', '9000000', '1989', '520', '1.85', '0'
'Color', '119', '188', '35', '187', 'Action|Crime|Drama|Thriller', '358', '4', 'criminal|drifter|gangster|money|surrogate mother', 'English', 'USA', 'R', '8500000', '2000', '127', '1.85', '1000'
'Color', '99', '23', '471', '1000', 'Comedy|Drama', '2478', '1', 'boy|mistress|money|schizophrenic|school', 'English', 'USA', 'R', '9000000', '2002', '710', '2.35', '838'
'Color', '79', '157', '219', '4000', 'Comedy', '4908', '3', 'college|high school senior|meat|protest|university', 'English', 'USA', 'PG-13', '8000000', '1994', '248', '1.85', '0'
'Color', '95', '49', '261', '702', 'Biography|Drama|Sport', '2007', '1', 'boy|girl|soccer|south orange new jersey|teenager', 'English', 'USA', 'PG-13', '9000000', '2007', '616', '2.35', '313'
'Color', '103', '38', '316', '745', 'Comedy|Drama|Romance', '1721', '3', 'actress|lesbianism|manhattan new york city|urination|watching pornography', 'English', 'USA', 'R', '9000000', '2005', '591', '2.35', '215'
'Color', '92', '26', '611', '1000', 'Comedy|Music', '3767', '1'," ""gang banger|sequel|shakespeare's hamlet|student|time machine""", 'English', 'USA', 'R', '9000000', '2008', '1000', '1.85', '1000'
'Color', '84', '64', '748', '2000', 'Documentary|Music', '4617', '0', 'concert|live in concert recording|live performance', 'English', 'USA', 'PG', '9000000', '2011', '892', '1.85', '0'
'Color', '300', '6', '6', '7', 'Action|Adventure|Drama|History|War', '32', '3', '16th century|burmese|invasion|queen|thailand', 'Thai', 'Thailand', 'R', '400000000', '2001', '6', '1.85', '124'
'Color', '120', '930', '433', '982', 'Horror', '2942', '1', 'black cat|cat|evil|photographer|undead', 'English', 'Italy', 'R', '9000000', '1990', '602', '1.85', '375'
'Color', '121', '608', '25', '149', 'Drama', '251', '0', 'love|neighbor|single parent|supermarket|working class', 'English', 'UK', 'R', '9000000', '2002', '44', '1.85', '484'
'Color', '97', '3', '204', '679', 'Drama', '1426', '3', 'hawaii|hawaiian|historically inaccurate|princess|tearing up a letter', 'English', 'USA', 'PG', '9000000', '2009', '537', '2.35', '0'
'Color', '86', '11', '18', '185', 'Drama|Family', '299', '0', 'friend|girl|imaginary friend|outback|town', 'English', 'Australia', 'PG', '11400000', '2006', '62', '1.85', '135'
'Color', '45', '28', '104', '573', 'Drama|History|Thriller|War', '1098', '1', 'danish|double agent|nazi|nazi occupation|resistance', 'Danish', 'Denmark', 'Not Rated', '45000000', '2008', '197', '2.35', '0'
'Color', '97', '0', '230', '922', 'Comedy|Music|Romance', '1835', '4', 'bare chested male|box office flop|diner|german shepherd|one word title', 'English', 'Germany', 'PG-13', '9000000', '2005', '374', '2.35', '128'
'Color', '93', '4', '93', '442', 'Adventure|Comedy', '822', '1', 'australian outback|crocodile|female reporter|journalist|new york city', 'English', 'Australia', 'PG-13', '8800000', '1986', '162', '2.35', '0'
'Color', '84', '8', '896', '4000', 'Crime|Mystery|Thriller', '6954', '0', 'anesthetic|anesthetic awareness|heart|heart surgery|surgery', 'English', 'USA', 'R', '8600000', '2007', '922', '2.35', '0'
'Color', '96', '3', '305', '2000', 'Action|Crime|Thriller', '2802', '5', 'bangkok thailand|detective|human trafficking|revenge|sex slavery', 'English', 'Thailand', 'R', '9000000', '2014', '368', '2.35', '0'
'Color', '112', '108', '175', '12000', 'Drama|Music|Romance', '13172', '0', 'country music|country western singer|journalist|musician|singer', 'English', 'USA', 'R', '7000000', '2009', '628', '2.35', '0'
'Color', '125', '43', '122', '563', 'Drama|Music|Romance', '1097', '0', 'awol|demand|driver|drugs|roses', 'English', 'USA', 'R', '8500000', '1979', '236', '1.85', '1000'
'Color', '96', '68', '1000', '3000', 'Comedy', '8097', '9'," ""woman wearing only a man's shirt""", 'English', 'USA', 'PG-13', '8500000', '2013', '1000', '1.85', '0'
'Color', '103', '729', '133', '2000', 'Comedy|Drama', '3516', '0', 'female protagonist|high school|self destructiveness|student council president|student government', 'English', 'USA', 'R', '8000000', '1999', '841', '2.35', '0'
'Color', '101', '17', '429', '35000', 'Comedy', '36892', '4', 'cartoon on tv|generation y|high school|overalls|strong female character', 'English', 'USA', 'PG-13', '8500000', '2015', '966', '2.35', '8000'
'Color', '104', '170', '202', '736', 'Drama|Music|Romance', '1854', '1', 'cult film|disc jockey|female protagonist|music business|one word title', 'English', 'USA', 'PG-13', '22000000', '2001', '218', '2.35', '0'
'Color', '119', '319', '179', '2000', 'Biography|Drama|Romance', '3279', '0', '19th century|friend|john keats|passion|poet', 'English', 'UK', 'PG', '8500000', '2009', '552', '1.85', '0'
'Color', '128', '160', '81', '8000', 'Adventure|Drama|Thriller', '8532', '2'," ""airport|asperger's syndrome|autism|muslim|racial profiling""", 'Hindi', 'India', 'PG-13', '12000000', '2010', '327', '2.35', '27000'
'Color', '107', '71', '304', '967', 'Drama|Music|Romance', '1962', '0', 'church|cowboy boots|dancing|high school dance|teenager', 'English', 'USA', 'PG', '8200000', '1984', '455', '1.85', '0'
'Color', '126', '407', '39', '638', 'Adventure|Drama|Thriller', '823', '0', 'alaska|island|motorboat|singer|wilderness', 'English', 'USA', 'R', '8000000', '1999', '107', '1.85', '196'
'Color', '126', '80', '225', '668', 'Action|Drama|Family|Sport', '2004', '0', 'apartment|bully|fight|karate|master', 'English', 'USA', 'PG', '8000000', '1984', '641', '1.85', '0'
'Color', '150', '163', '636', '2000', 'Horror|Musical|Sci-Fi', '4168', '1', 'future|murder|opera|repossession|surgery', 'English', 'USA', 'R', '8500000', '2008', '716', '1.85', '8000'
'Color', '178', '16000', '857', '13000', 'Crime|Drama', '16557', '1', 'black comedy|cunnilingus|neo noir|nonlinear timeline|postmodern', 'English', 'USA', 'R', '8000000', '1994', '902', '2.35', '45000'
'Color', '117', '66', '85', '15000', 'Crime|Drama|Thriller', '15554', '1', 'employer employee relationship|ethics|journalism|sociopath|tv news', 'English', 'USA', 'R', '8500000', '2014', '241', '2.35', '65000'
'Color', '119', '422', '422', '861', 'Comedy|Horror|Thriller', '3306', '2', 'beach|island|party|resort|serial killer', 'English', 'USA', 'R', '8550000', '2004', '499', '2.35', '713'
'Color', '174', '338', '195', '354', 'Biography|Drama|Family|Musical|Romance', '1495', '3', 'austria|children|governess|love|orchestral music score', 'English', 'USA', 'G', '8200000', '1965', '209', '2.35', '15000'
'Color', '111', '2000', '51', '15000', 'Comedy|Fantasy|Romance', '15361', '2', 'cmnf|cmnf scene|mermaid|new york city|public nudity', 'English', 'USA', 'PG', '8000000', '1984', '161', '1.85', '0'
'Color', '101', '36', '27', '7000', 'Comedy|Drama', '7227', '1', 'gay|graduate student|sister sister relationship|sprite|uncle nephew relationship', 'English', 'USA', 'R', '8000000', '2006', '150', '2.35', '15000'
'Color', '89', '0', '107', '217', 'Adventure|Drama', '644', '2', 'friendship|summertime|treehouse|walking on train tracks|woods', 'English', 'USA', 'R', '8000000', '1986', '107', '1.85', '24000'
'Color', '113', '0', '27', '133', 'Drama|Horror|Sci-Fi|Thriller', '241', '0', 'laboratory|london england|military|virus|zombie apocalypse', 'English', 'UK', 'R', '8000000', '2002', '32', '1.85', '11000'
'Color', '95', '548', '360', '389', 'Drama|Music', '1792', '0', 'competition|dance contest|friend|money|street dancing', 'English', 'USA', 'PG-13', '8000000', '2004', '363', '1.85', '0'
'Color', '112', '152', '459', '16000', 'Biography|Crime|Drama', '17568', '0', 'alcatraz|escape|inmate|island|prison', 'English', 'USA', 'PG', '8000000', '1979', '466', '1.85', '0'
'Color', '109', '44', '458', '1000', 'Comedy|Drama|Music|Romance', '3199', '1', 'basketball|hip hop|rap music|record company|writer', 'English', 'USA', 'PG-13', '8000000', '2002', '886', '1.85', '0'
'Color', '108', '0', '388', '585', 'Comedy|Crime|Drama|Romance|Thriller', '3023', '2', 'african american|dating|independent film|irreverence|revenge', 'English', 'USA', 'R', '8000000', '1996', '434', '2.35', '559'
'Color', '100', '129', '3000', '23000', 'Comedy|Drama|Romance', '39807', '2', 'best friend|cancer|survival rate|therapist|vomiting', 'English', 'USA', 'R', '8000000', '2011', '10000', '1.85', '40000'
'Color', '90', '5', '297', '449', 'Horror|Mystery|Thriller', '1534', '1', 'car accident|japan|newlywed|photograph|photographer', 'English', 'USA', 'PG-13', '8000000', '2008', '332', '1.85', '0'
'Color', '94', '19', '117', '363', 'Comedy|Romance', '1024', '3', 'dating|divorce|father daughter relationship|mother daughter relationship|party', 'English', 'USA', 'R', '8000000', '2014', '342', '2.35', '0'
'Color', '111', '0', '591', '18000', 'Comedy|Drama|Romance', '37645', '0', '16th century|bachelor|dishonor|masquerade party|wedding', 'English', 'UK', 'PG-13', '8000000', '1993', '18000', '1.85', '0'
'Color', '142', '13', '244', '803', 'Action|Adventure|Thriller', '1769', '2', 'bond girl|british|mission|portugal|switzerland', 'English', 'UK', 'M', '7000000', '1969', '314', '2.35', '0'
'Color', '107', '0', '112', '969', 'Fantasy|Horror|Mystery|Thriller', '1775', '0', 'earthquake|elm street|freddy krueger|nightmare|sleep', 'English', 'USA', 'R', '8000000', '1994', '449', '1.85', '0'
'Color', '91', '13', '292', '452', 'Comedy|Drama|Romance', '1760', '2', 'centennial|girl|next door neighbor|prom|school', 'English', 'USA', 'PG-13', '8000000', '1999', '442', '1.85', '0'
'Color', '82', '33', '475', '744', 'Comedy|Crime', '2400', '0', 'bail|diabetic|friend|jail|pharmaceutical lab', 'English', 'USA', 'R', '8000000', '1998', '503', '1.85', '0'
'Color', '97', '3', '631', '24000', 'Comedy|Romance', '25792', '1', 'love|manufacturing|minnesota|plant|small town', 'English', 'USA', 'PG', '8000000', '2009', '827', '1.85', '0'
'Color', '128', '79', '414', '13000', 'Drama|Thriller', '14747', '0', 'cia|hezbollah|lebanon|oil|prince', 'English', 'USA', 'R', '50000000', '2005', '903', '2.35', '0'
'Color', '102', '126', '517', '23000', 'Crime|Drama', '25462', '1', '1980s|business card|male rear nudity|materialism|narcissism', 'English', 'USA', 'R', '7000000', '2000', '1000', '2.35', '18000'
'Color', '93', '44', '596', '15000', 'Drama|Romance', '27646', '3', 'dysfunctional marriage|marijuana|small town|store|trying to conceive', 'English', 'USA', 'R', '5000000', '2002', '11000', '1.85', '938'
'Color', '138', '78', '968', '12000', 'Action|Crime|Thriller', '17524', '0', 'final showdown|ireland|justice|priest|sheep', 'English', 'USA', 'R', '8000000', '2009', '3000', '2.35', '0'
'Color', '93', '132', '216', '434', 'Comedy|Drama|Romance', '1183', '2', 'dating|divorcee|ex husband|ex wife|party', 'English', 'USA', 'PG-13', '8000000', '2013', '265', '1.85', '12000'
'Color', '92', '87', '424', '15000', 'Comedy|Romance', '16982', '1', 'gay|gay interest|high school|school|student', 'English', 'USA', 'PG-13', '8000000', '2010', '1000', '1.85', '19000'
' Black and White', '92', '54', '306', '776', 'Drama|Horror', '1761', '1', 'actor|breasts|film actress|nosferatu|vampire', 'English', 'UK', 'R', '8000000', '2000', '595', '2.35', '0'
'Color', '104', '18', '741', '1000', 'Comedy|Drama', '5190', '0', 'decoration|father daughter relationship|high school|prom|teenager', 'English', 'USA', 'PG', '8000000', '2011', '962', '1.85', '0'
'Color', '89', '15', '660', '883', 'Comedy', '3291', '2', 'hold up|hostage|stockholm syndrome|swat team|vegetarian', 'English', 'USA', 'PG-13', '8000000', '1999', '826', '1.85', '77'
'Color', '92', '26', '417', '1000', 'Comedy|Fantasy|Romance', '2687', '0', 'cross dresser|food|friend|motion sickness|restaurant', 'English', 'USA', 'R', '8000000', '2000', '905', '2.35', '859'
'Color', '90', '26', '0', '1000', 'Animation|Comedy|Drama|Romance', '1442', '0', 'full frontal male nudity|hotel room|multiple characters voiced by same person|one night stand|sex in hotel room', 'English', 'USA', 'R', '8000000', '2015', '442', '2.35', '0'
'Color', '129', '608', '386', '1000', 'Comedy|Drama', '2265', '0'," ""autumn|four seasons|friend|looking at one's self in a mirror|unhappiness""", 'English', 'UK', 'PG-13', '10000000', '2010', '579', '2.35', '0'
'Color', '111', '341', '569', '963', 'Comedy|Crime|Musical|Romance', '3543', '1', 'cook|industrialist|secret|snowstorm|suspect', 'French', 'France', 'R', '8000000', '2002', '678', '1.85', '0'
'Color', '79', '73', '112', '1000', 'Action|Comedy|Crime|Thriller', '2404', '2', 'bare chested male|detective|electric torture|japanese american|yakuza', 'English', 'USA', 'R', '8000000', '1991', '1000', '1.85', '0'
'Color', '104', '71', '168', '1000', 'Comedy|Crime', '1795', '1', 'breasts|serial killer|small town|vomiting|widow', 'English', 'Germany', 'R', '8000000', '1998', '261', '1.85', '515'
'Color', '101', '16', '472', '943', 'Comedy|Drama|Romance', '2786', '3', 'based on novel|depression|psychiatric ward|suicide attempt|therapy', 'English', 'USA', 'PG-13', '8000000', '2010', '769', '1.85', '20000'
'Color', '113', '13', '594', '5000', 'Biography|Comedy|Drama|History', '7692', '6', 'equal pay|machinist|minister|protest|sex', 'English', 'UK', 'R', '7200000', '2010', '629', '2.35', '0'
'Color', '92', '14', '291', '14000', 'Biography|Drama', '15848', '2', 'cancer|children|death|terminal cancer|time', 'English', 'UK', 'PG-13', '8000000', '2007', '1000', '2.35', '429'
'Color', '106', '23', '200', '1000', 'Biography|Drama|Romance|Sport', '1610', '2', 'long distance runner|olympics|oregon|runner|watching television', 'English', 'USA', 'PG-13', '8000000', '1997', '273', '1.66', '0'
'Color', '75', '45', '4', '61', 'Adventure|Animation|Family|Fantasy', '75', '0', 'barbarian|fairy|forest|monastery|unfinished book', 'English', 'France', 'Not Rated', '6500000', '2009', '5', '1.85', '11000'
'Color', '104', '109', '7', '480', 'Drama|Music', '517', '1', 'manhattan new york city|new york city|record label|singer|song', 'English', 'USA', 'R', '8000000', '2013', '12', '1.85', '43000'
'Color', '108', '12', '710', '2000', 'Drama|Romance|Thriller', '3921', '2', 'beach|cowboy|cowboy hat|neo western|valley', 'English', 'USA', 'R', '8000000', '2005', '844', '2.35', '412'
'Color', '99', '30', '209', '480', 'Crime|Drama', '1234', '3', '1980s|friend|friendship|loyalty|mafia', 'English', 'USA', 'R', '8000000', '2007', '257', '2.35', '226'
'Color', '109', '200', '1000', '21000', 'Comedy|Crime|Musical|Mystery', '41645', '2', 'detective|detective novel|fantasy sequence|hallucination|writer', 'English', 'USA', 'R', '8000000', '2003', '18000', '1.85', '494'
' Black and White', '93', '8', '33', '553', 'Comedy|Drama|Horror|Sci-Fi', '786', '1', 'decapitation|neighbor|neighborhood|next door neighbor|zombie', 'English', 'Canada', 'R', '8000000', '2006', '177', '2.35', '0'
'Color', '99', '387', '399', '8000', 'Comedy|Drama|Romance', '9608', '4', 'directorial debut|fantasy sequence|nurse|old age home|prison', 'English', 'USA', 'PG-13', '8000000', '2005', '489', '2.35', '143'
'Color', '98', '36', '405', '10000', 'Action|Comedy|Crime', '11770', '4', 'apprentice|assassin|hitman|kleptomaniac|thief', 'English', 'UK', 'PG-13', '8000000', '2010', '692', '2.35', '0'
'Color', '95', '3', '448', '905', 'Crime|Horror|Thriller', '3185', '0', 'corpse|dark humor|medical school|murder|pathology', 'English', 'USA', 'R', '8000000', '2008', '513', '2.35', '3000'
'Color', '107', '53', '463', '954', 'Crime|Drama|Thriller', '2512', '5', 'desert storm|fbi|fbi agent|fragmentation grenade|woman kills attacker', 'English', 'USA', 'R', '8000000', '2006', '551', '2.35', '294'
'Color', '102', '346', '488', '947', 'Comedy|Crime|Drama|Romance', '2572', '0', 'gang|gun|loner|love|outcast', 'English', 'Italy', 'Unrated', '50000000', '2004', '526', '1.66', '532'
'Color', '124', '78', '4', '6', 'Action|Animation|Sci-Fi', '28', '0', 'based on manga|biker gang|gifted child|post thermonuclear war|science runs amok', 'Japanese', 'Japan', 'R', '1100000000', '1988', '5', '1.85', '0'
'Color', '90', '21', '112', '186', 'Comedy|Drama|Romance', '619', '0', 'florist|friend|friendship|lesbian|love', 'English', 'UK', 'R', '7900000', '2005', '119', '2.35', '0'
'Color', '90', '73', '26', '848', 'Action|Sci-Fi|Sport', '1526', '2', 'battle|blood splatter|combat|game|showdown', 'English', 'Australia', 'R', '10000000', '1989', '643', '1.33', '999'
'Color', '99', '78', '325', '11000', 'Comedy|Drama|Family', '12619', '1', '1950s|african american|jewish|old age|widow', 'English', 'USA', 'PG', '7500000', '1989', '509', '1.85', '3000'
'Color', '115', '88', '890', '1000', 'Comedy|Drama', '4737', '6', '1990s|family relationships|food in title|sister|unity', 'English', 'USA', 'R', '7500000', '1997', '1000', '1.85', '508'
'Color', '89', '7', '36', '186', 'Action|Comedy', '407', '1', 'fight|gang|greed|street gang|wedding', 'Cantonese', 'Hong Kong', 'R', '7500000', '1995', '147', '2.35', '0'
'Color', '92', '655', '88', '24000', 'Comedy|Drama', '25092', '0', 'cigarette smoking|lobbyist|political satire|reporter|tobacco industry', 'English', 'USA', 'R', '6500000', '2005', '829', '2.35', '0'
'Color', '94', '0', '658', '1000', 'Horror', '4707', '0', 'american|hostel|slovakia|torture|train', 'English', 'USA', 'R', '10000000', '2007', '683', '2.35', '0'
'Color', '100', '92', '221', '3000', 'Drama', '4198', '0', '1960s|age difference|france|loss of virginity|oxford', 'English', 'UK', 'PG-13', '4500000', '2009', '766', '2.35', '12000'
'Color', '109', '62', '518', '584', 'Comedy|Drama|Romance', '2024', '0', 'football|hotel|teenage girl|terrorist|wien', 'English', 'UK', 'R', '7500000', '1984', '552', '1.85', '345'
'Color', '105', '248', '147', '673', 'Crime|Drama|Mystery|Thriller', '1442', '1', 'blood splatter|cover up|murder|police shootout|undercover', 'English', 'USA', 'R', '7500000', '2002', '466', '1.85', '1000'
'Color', '102', '329', '280', '611', 'Comedy|Drama|Romance|Sport', '1834', '3', 'championship|coach|curling|marriage|rural setting', 'English', 'Canada', 'R', '7500000', '2002', '329', '1.85', '0'
'Color', '97', '18', '742', '834', 'Comedy|Crime', '4091', '2', 'fbi|polo|possum|sheriff|shotgun', 'English', 'USA', 'PG-13', '7500000', '2008', '749', '1.85', '140'
'Color', '92', '406', '968', '24000', 'Comedy|Crime|Romance', '41867', '6', 'freak accident|gigolo|hit in the crotch|nosy neighbor|on the job injury', 'English', 'USA', 'R', '8000000', '2009', '15000', '1.85', '0'
'Color', '93', '187', '158', '631', 'Drama|Romance|Sci-Fi|Thriller', '1176', '0', 'genetics|i.d.|love|sphinx|totalitarian', 'English', 'UK', 'R', '7500000', '2003', '163', '2.35', '0'
'Color', '115', '549', '911', '3000', 'Crime|Drama|Thriller', '5732', '0', 'race relations|racism|racist|social problem|stereotype', 'English', 'Germany', 'R', '6500000', '2004', '912', '2.35', '18000'
'Color', '113', '127', '373', '3000', 'Drama', '4370', '3', '19th century|hotel|painter|waiter|woman pretending to be a man', 'English', 'UK', 'R', '8000000', '2011', '415', '2.35', '0'
'Color', '89', '10', '106', '963', 'Animation|Biography|Drama|War', '1754', '0', 'dream|girl|iran|islamic revolution|revolution', 'French', 'France', 'PG-13', '7300000', '2007', '545', '1.85', '14000'
'Color', '118', '0', '500', '18000', 'Horror|Thriller', '19879', '2', 'beauty|cannibalism|fashion|lesbian|model', 'English', 'France', 'R', '7000000', '2016', '860', '2.35', '0'
'Color', '97', '12', '641', '788', 'Action|Crime|Drama|Thriller', '2486', '1', 'bayonet|death|police|self defense|widower', 'English', 'UK', 'R', '7300000', '2009', '698', '2.35', '0'
'Color', '156', '0', '4000', '24000', 'Action|Adventure|Romance', '46055', '0', 'sandman|spider man|symbiote|venom|villain', 'English', 'USA', 'PG-13', '258000000', '2007', '11000', '2.35', '0'
'Color', '100', '0', '440', '488', 'Action|Adventure|Fantasy|Sci-Fi|Thriller', '2428', '0', 'code|evil|false accusation|megalomaniac|torah', 'English', 'USA', 'PG-13', '7500000', '1999', '488', '1.37', '129'
'Color', '96', '655', '973', '24000', 'Comedy|Drama|Romance', '28817', '0', 'adoption|baby|friend|pregnancy|school', 'English', 'USA', 'PG-13', '7500000', '2007', '3000', '1.85', '10000'
'Color', '120', '82', '175', '244', 'Action|Adventure|Thriller', '1105', '2', 'cat|diamond|ford mustang|james bond 007|yanked off bikini top', 'English', 'UK', 'GP', '7200000', '1971', '177', '2.35', '0'
'Color', '175', '0', '3000', '14000', 'Crime|Drama', '28122', '1', 'crime family|mafia|organized crime|patriarch|rise to power', 'English', 'USA', 'R', '6000000', '1972', '10000', '1.85', '43000'
'Color', '95', '213', '92', '225', 'Drama|Music|Romance', '791', '0', 'ballet school|dance|dancer|overalls|steel worker', 'English', 'USA', 'R', '4000000', '1983', '174', '1.85', '0'
'Color', '95', '464', '11000', '23000', 'Comedy|Drama|Romance', '54075', '43', 'friend|greeting card|office|summer|true love', 'English', 'USA', 'PG-13', '7500000', '2009', '17000', '2.35', '40000'
'Color', '121', '319', '11', '1000', 'Drama|Music|Romance', '1051', '1', 'adultery|daughter|male rear nudity|new zealand|piano', 'English', 'New Zealand', 'R', '7000000', '1993', '18', '1.85', '0'
'Color', '110', '0', '11000', '17000', 'Comedy|Drama', '46646', '1', 'bank|male nudity|male objectification|male stripper|stripper', 'English', 'USA', 'R', '7000000', '2012', '15000', '2.35', '54000'
'Color', '96', '474', '82', '1000', 'Horror|Mystery|Thriller', '2212', '0', 'boy|darkness|light|tooth|tooth fairy', 'English', 'USA', 'PG-13', '11000000', '2003', '970', '2.35', '2000'
'Color', '121', '82', '189', '581', 'Action|Adventure|Thriller', '1865', '3', 'british|cards|heroin|murder|tarot card', 'English', 'UK', 'PG', '7000000', '1973', '547', '1.66', '0'
'Color', '95', '13', '430', '1000', 'Drama|Family|Sport', '2515', '0', '1940s|dog|mississippi|puppy|veteran', 'English', 'USA', 'PG', '5000000', '2000', '934', '1.37', '0'
'Color', '112', '70', '826', '1000', 'Comedy|Drama', '5959', '8'," ""martha's vineyard|mother|older woman younger man relationship|wedding|weekend""", 'English', 'USA', 'PG-13', '6600000', '2011', '912', '1.85', '0'
'Color', '143', '1000', '76', '29000', 'Drama|Romance', '29769', '4', 'ingratitude|mansion|party|title appears in writing|tragedy', 'English', 'Australia', 'PG-13', '105000000', '2013', '509', '2.35', '115000'
'Color', '110', '152', '27', '22000', 'Biography|Crime|Drama', '22140', '1', 'book|holcomb kansas|kansas|killer|truman capote', 'English', 'Canada', 'R', '7000000', '2005', '68', '2.35', '0'
'Color', '104', '0', '4000', '16000', 'Action|Crime|Thriller', '33758', '0', 'crushed by a car|female frontal nudity|female nudity|female rear nudity|one against many', 'English', 'USA', 'R', '7000000', '1995', '12000', '1.85', '0'
'Color', '115', '187', '887', '14000', 'Drama|Romance|Western', '17104', '4', 'gold|gold mine|miner|railroad|surveyor', 'English', 'UK', 'R', '20000000', '2000', '900', '2.35', '141'
'Color', '119', '23', '440', '1000', 'Action|Adventure|Sci-Fi', '2951', '1', 'cat|computer|cult film|runner|sanctuary', 'English', 'USA', 'PG', '9000000', '1976', '659', '2.35', '0'
'Color', '125', '82', '244', '16000', 'Action|Adventure|Thriller', '17611', '3', 'assassin|bikini|girl in a bikini|mission|secret agent', 'English', 'UK', 'PG', '13000000', '1974', '387', '1.66', '2000'
'Color', '96', '22', '794', '1000', 'Action|Comedy|Crime|Thriller', '5282', '2', 'murder|power|psychotronic|tough cop|union', 'English', 'USA', 'R', '7000000', '1988', '841', '1.85', '978'
'Color', '100', '197', '159', '513', 'Adventure|Horror|Thriller', '1379', '0', 'cave|expedition|friendship between women|group of friends|survival horror', 'English', 'UK', 'R', '3500000', '2005', '239', '2.35', '10000'
'Color', '89', '14', '270', '971', 'Horror|Mystery', '2517', '0', 'eiffel tower at night|honeymoon|implied insemination|party|taxi driver', 'English', 'USA', 'R', '7000000', '2014', '479', '1.85', '0'
'Color', '92', '737', '380', '718', 'Comedy', '2240', '3', 'adoption|armpit fetish|mistaken identity|new mexico|overalls', 'English', 'USA', 'R', '7000000', '1996', '524', '1.85', '824'
'Color', '109', '0', '597', '1000', 'Crime|Horror', '3544', '0', 'escape|police|road trip|sheriff|texas', 'English', 'USA', 'R', '7000000', '2005', '649', '1.85', '0'
'Color', '103', '44', '190', '637', 'Comedy|Crime|Drama', '1342', '3', 'african american|geek|hip hop|party|tomboy', 'English', 'USA', 'R', '7000000', '2015', '256', '2.35', '23000'
'Color', '95', '48', '826', '1000', 'Crime|Drama|Thriller', '4837', '1', 'cunnilingus|oral sex|police|sex scene|undercover', 'English', 'USA', 'R', '7000000', '1999', '865', '2.35', '375'
'Color', '143', '0', '393', '883', 'Action|Adventure|Thriller', '2039', '0', 'brawl|childhood home|computer cracker|intelligence agency|terrorist cell', 'English', 'UK', 'PG-13', '200000000', '2012', '563', '2.35', '80000'
' Black and White', '105', '0', '303', '1000', 'Horror', '2444', '0', 'actor playing multiple roles|axe|dark comedy|masked man|sadism', 'English', 'USA', 'R', '7000000', '2003', '340', '1.85', '0'
'Color', '106', '1000', '98', '816', 'Comedy|Drama', '1120', '1', 'bar mitzvah|jewish|marital breakup|nose job|rabbi', 'English', 'USA', 'R', '7000000', '2009', '105', '1.85', '10000'
'Color', '100', '11', '970', '13000', 'Drama|Mystery', '19330', '1', 'funeral|funeral home|hermit|party|secret', 'English', 'USA', 'PG-13', '7500000', '2009', '3000', '2.35', '0'
'Color', '103', '49', '304', '687', 'Action|Fantasy|Horror|Thriller', '1990', '0', '17th century|book|death|warlock|witch hunter', 'English', 'USA', 'R', '7000000', '1989', '554', '1.85', '0'
